loss_A,obs_act_acc_A,obs_card_acc_A,act_acc_A,loss_B,obs_act_acc_B,obs_card_acc_B,act_acc_B,loss_C,obs_act_acc_C,obs_card_acc_C,act_acc_C,loss_D,obs_act_acc_D,obs_card_acc_D,act_acc_D,loss_E,obs_act_acc_E,obs_card_acc_E,act_acc_E,loss_F,obs_act_acc_F,obs_card_acc_F,act_acc_F,loss_G,obs_act_acc_G,obs_card_acc_G,act_acc_G
0.1596515898903211,1.0,1.0,0.9375,0.11183595284819603,1.0,1.0,0.9166666666666666,0.17329211657245955,1.0,1.0,0.875,0.11611394708355267,1.0,1.0,0.96875,0.12826847905913988,1.0,1.0,0.9375,0.08632732049695083,1.0,1.0,0.9490740740740741,0.2147019321870322,0.9449367088607595,0.8962025316455696,0.8531645569620253
0.15904473885893822,1.0,1.0,0.9375,0.12232085814078648,1.0,1.0,0.90625,0.17274284114440283,1.0,1.0,0.9375,0.12117649614810944,1.0,1.0,0.9791666666666666,0.12758959457278252,1.0,1.0,0.9583333333333334,0.08215542403714997,1.0,1.0,0.9490740740740741,0.2186630279427827,0.9436708860759494,0.899367088607595,0.8525316455696202
0.1588155304392179,1.0,1.0,0.9375,0.1202118309835593,1.0,1.0,0.9166666666666666,0.16874268651008606,1.0,1.0,0.875,0.11643619959553082,1.0,1.0,0.9791666666666666,0.1251941236356894,1.0,1.0,0.9583333333333334,0.08208466826805047,1.0,1.0,0.9490740740740741,0.23547169144707497,0.9227848101265823,0.8936708860759494,0.8379746835443038
0.15857327481110892,1.0,1.0,0.9479166666666666,0.09787410994370778,1.0,1.0,0.9583333333333334,0.16575467710693678,1.0,1.0,0.90625,0.11279371753334999,1.0,1.0,0.96875,0.12599083098272482,1.0,1.0,0.9375,0.08500544434147221,1.0,1.0,0.9490740740740741,0.2887625588160573,0.9512658227848101,0.9018987341772152,0.8563291139240506
0.15882844229539236,1.0,1.0,0.9375,0.09626752759019534,1.0,1.0,0.90625,0.1619314303000768,1.0,1.0,0.90625,0.11345763131976128,1.0,1.0,0.96875,0.1333462285498778,1.0,1.0,0.9375,0.08391632645257882,1.0,1.0,0.9351851851851852,0.21964072624240258,0.9430379746835443,0.9,0.8493670886075949
0.15908403570453325,1.0,1.0,0.9479166666666666,0.08983127400279045,1.0,1.0,0.90625,0.14315114667018256,1.0,1.0,0.90625,0.11313206826647122,1.0,1.0,0.9791666666666666,0.12748366594314575,1.0,1.0,0.9375,0.0834498463996819,1.0,1.0,0.9490740740740741,0.21909215527050424,0.9417721518987342,0.9056962025316456,0.85
0.15814905613660812,1.0,1.0,0.9375,0.08887018263339996,1.0,1.0,0.9166666666666666,0.1368859832485517,1.0,1.0,0.96875,0.11226494113604228,1.0,1.0,0.9791666666666666,0.12718404705325762,1.0,1.0,0.9583333333333334,0.08284457294004303,1.0,1.0,0.9490740740740741,0.21029593836930063,0.9462025316455697,0.9088607594936708,0.85
0.15806171546379724,1.0,1.0,0.9375,0.08624386290709178,1.0,1.0,0.9166666666666666,0.12642249651253223,1.0,1.0,0.9791666666666666,0.1125197783112526,1.0,1.0,0.96875,0.123940064261357,1.0,1.0,0.9583333333333334,0.07971082774123975,1.0,1.0,0.9490740740740741,0.20452880246019123,0.9297468354430379,0.9006329113924051,0.8531645569620253
0.15801494071880975,1.0,1.0,0.9479166666666666,0.08498810169597466,1.0,1.0,0.9166666666666666,0.13278519486387572,1.0,1.0,0.9270833333333334,0.11159155021111171,1.0,1.0,0.9791666666666666,0.12395538886388142,1.0,1.0,0.9583333333333334,0.08036679694695133,1.0,1.0,0.9490740740740741,0.20967164470089805,0.9360759493670886,0.9088607594936708,0.8436708860759494
0.15797487646341324,1.0,1.0,0.9479166666666666,0.09010157299538453,1.0,1.0,0.9270833333333334,0.11635708560546239,1.0,1.0,0.96875,0.11136143654584885,1.0,1.0,0.9791666666666666,0.1259224402407805,1.0,1.0,0.9583333333333334,0.08130322849111897,1.0,1.0,0.9490740740740741,0.22366114020949662,0.9379746835443038,0.9088607594936708,0.8544303797468354
