reward_A,loss_A,reward_B,loss_B,reward_C,loss_C,reward_D,loss_D,reward_E,loss_E,reward_F,loss_F
,,,,,,,,5.5,0.7754531662000184,,
,,,,,,,,4.5,1.066594732338737,,
,,,,,,,,1.0,1.101250258637746,,
,,,,,,,,5.0,1.1316471888203092,,
,,,,,,,,5.0,1.462299446595341,,
,,,,,,,,1.0,1.3216844312306995,,
,,,,,,,,7.0,1.2240488977784874,,
,,,,,,,,2.0,0.8807881090172005,,
,,,,,,,,5.5,1.2573163680955965,,
,,,,,,,,2.5,0.8275493649455579,,
,,,,,,,,2.5,1.1739456574842242,,
,,,,,,,,3.5,1.2542848931612962,,
,,,,,,,,0.0,1.4755768141884928,,
,,,,,,,,5.0,1.218264098526765,,
,,,,,,,,3.0,1.1307695740432608,,
,,,,,,,,4.5,1.419896504671144,,
,,,,,,,,6.0,1.0480423972678077,,
,,,,,,,,7.0,1.6220497756778283,,
,,,,,,,,2.5,1.4342079838212998,,
,,,,,,,,2.5,1.093769780101929,,
,,,,,,,,3.0,1.375347659898076,,
,,,,,,,,5.5,1.3659041286834779,,
,,,,,,,,4.0,1.23479284359851,,
,,,,,,,,3.0,1.3610252393845919,,
,,,,,,,,1.0,1.239384754383499,,
,,,,,,,,2.0,1.2013696290901732,,
,,,,,,,,4.5,1.3863760504224671,,
,,,,,,,,3.5,1.338125798849874,,
,,,,,,,,5.5,1.2659733981039059,,
,,,,,,,,6.5,1.3550307739183869,,
,,,,,,,,7.5,1.6285155119242112,,
,,,,,,,,4.5,1.4807785160167637,,
,,,,,,,,5.5,1.3911608351968545,,
,,,,,,,,4.0,1.471346304717154,,
,,,,,,,,4.0,1.403114953380435,,
,,,,,,,,7.0,1.4515832107005098,,
,,,,,,,,3.5,1.3461496380529283,,
,,,,,,,,2.0,0.8767202538594973,,
,,,,,,,,3.0,1.2296238938489281,,
,,,,,,,,5.5,1.3022415357010657,,
,,,,,,,,7.5,1.0585500977618716,,
,,,,,,,,2.0,1.2797734977239237,,
,,,,,,,,5.5,1.0841010410590273,,
,,,,,,,,1.0,1.2272280269705431,,
,,,,,,,,9.0,1.0100051257081422,,
,,,,,,,,6.0,1.1742610472809465,,
,,,,,,,,3.5,1.1039041201968898,,
,,,,,,,,9.0,1.3034783416288294,,
,,,,,,,,2.0,1.1969886707112596,,
,,,,,,,,5.5,1.0243593479039506,,
,,,,,,,,5.5,1.3764739043215541,,
,,,,,,,,5.0,1.1252765343489266,,
,,,,,,,,4.5,1.079390524140873,,
,,,,,,,,6.0,1.2516765307564022,,
,,,,,,,,3.0,1.421549786146164,,
,,,,,,,,1.0,1.3757146739906263,,
,,,,,,,,3.0,1.370815633898869,,
,,,,,,,,3.5,1.2920437902849904,,
,,,,,,,,4.5,1.549260919577486,,
,,,,,,,,7.0,1.3956993125810708,,
,,,,,,,,3.5,1.055787752436835,,
,,,,,,,,7.0,1.421340667876711,,
,,,,,,,,7.5,1.0499956407397235,,
,,,,,,,,4.5,1.3302745314532132,,
,,,,,,,,3.5,0.8439290413495266,,
,,,,,,,,2.0,0.8656093877304173,,
,,,,,,,,9.0,1.4968481571274734,,
,,,,,,,,6.5,1.2669275821807209,,
,,,,,,,,3.5,1.37879285035371,,
,,,,,,,,3.5,1.414356209123306,,
,,,,,,,,3.0,1.1522417552921513,,
,,,,,,,,3.0,0.9897224261961695,,
,,,,,,,,4.0,0.8965176170176942,,
,,,,,,,,5.0,0.8918220365310421,,
,,,,,,,,5.0,1.0777351057494764,,
,,,,,,,,6.0,0.9412693236114207,,
,,,,,,,,4.0,1.2998072286866813,,
,,,,,,,,4.0,1.1646176415748537,,
,,,,,,,,2.0,0.9536899194278758,,
,,,,,,,,1.0,1.008363952692288,,
,,,,,,,,3.5,1.3382775376218476,,
,,,,,,,,8.5,1.4870954879387903,,
,,,,,,,,1.0,1.2097329398484988,,
,,,,,,,,5.5,1.3915078479567753,,
,,,,,,,,5.0,1.4136024338754893,,
,,,,,,,,4.5,1.2970126072753263,,
,,,,,,,,2.0,1.0721596669823925,,
,,,,,,,,4.0,1.3966423202378961,,
,,,,,,,,5.5,1.3401574582312052,,
,,,,,,,,7.5,1.089485778653453,,
,,,,,,,,3.0,1.4493562710391705,,
,,,,,,,,4.0,0.9886811196449835,,
,,,,,,,,4.5,1.583826242456636,,
,,,,,,,,6.0,1.1610682645034713,,
,,,,,,,,0.0,1.323943902024051,,
,,,,,,,,1.0,1.513593378878602,,
,,,,,,,,2.5,1.3007088522064498,,
,,,,,,,,1.0,1.2322212415244183,,
,,,,,,,,2.0,1.1143028948395703,,
,,,,,,,,4.0,1.0724823199095899,,
,,,,,,,,4.5,1.2116957763857585,,
,,,,,,,,1.0,1.488218063551964,,
,,,,,,,,6.0,1.2347823806391782,,
,,,,,,,,5.5,1.3680329918487235,,
